printing l1
[Gene69_Down, Gene2_Down] : 44
[Gene20_UP, Gene58_Down] : 30
[Gene66_Down, Gene54_UP] : 30
[Gene61_Down, Gene94_UP] : 34
[Gene7_Down, Gene1_UP] : 38
[Gene85_Down, Gene36_UP] : 36
[Gene75_UP, Gene2_Down] : 36
[Gene46_UP, Gene70_Down] : 31
[Gene99_UP, Gene1_UP] : 38
[Gene9_UP, Gene91_UP] : 30
[Gene92_UP, Gene8_UP] : 30
[Gene6_UP, Gene94_UP] : 44
[Gene96_Down, Gene68_Down] : 40
[Gene69_Down, Gene95_Down] : 37
[Gene76_Down, Gene88_Down] : 46
[Gene64_UP, Gene36_UP] : 35
[Gene78_UP, Gene22_UP] : 34
[Gene19_UP, Gene81_UP] : 31
[Gene67_UP, Gene33_UP] : 30
[Gene75_UP, Gene25_UP] : 33
[Gene46_UP, Gene54_UP] : 31
[Gene23_UP, Gene77_UP] : 32
[Gene53_UP, Gene47_UP] : 32
[Gene2_Down, Gene36_UP] : 41
[Gene83_Down, Gene36_UP] : 32
[Gene30_Down, Gene33_Down] : 30
[Gene50_Down, Gene13_Down] : 34
[Gene52_Down, Gene11_Down] : 34
[Gene31_Down, Gene32_Down] : 30
[Gene10_Down, Gene53_Down] : 31
[Gene41_Down, Gene22_Down] : 34
[Gene38_Down, Gene58_Down] : 48
[Gene69_Down, Gene27_Down] : 32
[Gene28_Down, Gene68_Down] : 42
[Gene10_Down, Gene60_Down] : 32
[Gene42_Down, Gene89_UP] : 32
[Gene35_Down, Gene81_UP] : 31
[Gene87_UP, Gene96_Down] : 46
[Gene39_UP, Gene88_Down] : 37
[Gene2_Down, Gene27_Down] : 30
[Gene9_Down, Gene50_UP] : 30
[Gene75_UP, Gene30_Down] : 32
[Gene47_UP, Gene2_Down] : 48
[Gene16_UP, Gene95_Down] : 30
[Gene9_Down, Gene88_Down] : 35
[Gene3_UP, Gene41_Down] : 31
[Gene87_UP, Gene7_Down] : 34
[Gene75_UP, Gene98_UP] : 30
[Gene84_UP, Gene89_UP] : 37
[Gene79_UP, Gene94_UP] : 32
[Gene87_UP, Gene86_UP] : 30
[Gene45_UP, Gene32_Down] : 42
[Gene6_UP, Gene13_Down] : 50
[Gene39_UP, Gene51_Down] : 31
[Gene52_Down, Gene1_UP] : 46
[Gene56_UP, Gene10_Down] : 36
[Gene18_Down, Gene89_UP] : 32
[Gene74_Down, Gene54_UP] : 40
[Gene45_UP, Gene65_Down] : 34
[Gene47_UP, Gene33_Down] : 37
[Gene53_UP, Gene1_UP] : 34
[Gene72_UP, Gene93_Down] : 34
[Gene73_Down, Gene36_UP] : 36
[Gene1_UP, Gene31_UP] : 33
[Gene97_UP, Gene38_Down] : 35
[Gene33_UP, Gene54_UP] : 31
[Gene83_UP, Gene1_UP] : 36
[Gene72_UP, Gene15_UP] : 32
[Gene20_UP, Gene67_UP] : 33
[Gene66_UP, Gene21_UP] : 34
[Gene88_Down, Gene4_UP] : 31
[Gene91_UP, Gene88_Down] : 46
[Gene37_UP, Gene82_Down] : 36
[Gene7_UP, Gene2_Down] : 34
[Gene67_UP, Gene53_Down] : 30
[Gene74_UP, Gene68_Down] : 34
[Gene50_UP, Gene38_Down] : 40
[Gene91_UP, Gene94_UP] : 44
[Gene80_Down, Gene30_UP] : 30
[Gene52_Down, Gene33_UP] : 32
[Gene17_Down, Gene54_UP] : 35
[Gene38_Down, Gene60_UP] : 42
[Gene1_UP, Gene54_UP] : 50
[Gene55_UP, Gene30_Down] : 30
[Gene50_UP, Gene80_Down] : 30
[Gene9_UP, Gene88_Down] : 36
[Gene96_Down, Gene21_UP] : 43
[Gene18_Down, Gene94_UP] : 32
[Gene82_Down, Gene66_UP] : 40
[Gene72_UP, Gene27_Down] : 35
[Gene97_Down, Gene34_Down] : 32
[Gene82_Down, Gene49_Down] : 40
[Gene73_Down, Gene58_Down] : 34
[Gene69_Down, Gene62_Down] : 34
[Gene52_Down, Gene79_Down] : 33
[Gene35_Down, Gene96_Down] : 39
[Gene38_Down, Gene93_Down] : 35
[Gene43_Down, Gene88_Down] : 39
[Gene64_Down, Gene29_Down] : 31
[Gene69_Down, Gene24_Down] : 44
[Gene44_Down, Gene49_Down] : 32
[Gene35_Down, Gene58_Down] : 36
[Gene19_Down, Gene74_Down] : 32
[Gene28_Down, Gene65_Down] : 43
[Gene55_Down, Gene38_Down] : 32
[Gene67_UP, Gene33_Down] : 32
[Gene66_Down, Gene59_UP] : 30
[Gene90_UP, Gene95_Down] : 32
[Gene11_Down, Gene54_UP] : 33
[Gene38_Down, Gene29_UP] : 32
[Gene92_Down, Gene95_Down] : 31
[Gene97_Down, Gene90_Down] : 35
[Gene20_UP, Gene87_UP] : 32
[Gene47_UP, Gene60_UP] : 40
[Gene53_UP, Gene54_UP] : 35
[Gene72_UP, Gene35_UP] : 34
[Gene26_UP, Gene81_UP] : 31
[Gene71_UP, Gene36_UP] : 35
[Gene12_UP, Gene5_UP] : 33
[Gene16_UP, Gene1_UP] : 32
[Gene56_UP, Gene76_Down] : 31
[Gene85_Down, Gene89_UP] : 33
[Gene41_Down, Gene27_UP] : 34
[Gene10_Down, Gene24_Down] : 43
[Gene7_Down, Gene8_UP] : 33
[Gene28_Down, Gene66_UP] : 38
[Gene6_UP, Gene89_UP] : 41
[Gene87_UP, Gene8_UP] : 44
[Gene59_UP, Gene4_Down] : 40
[Gene5_Down, Gene80_Down] : 31
[Gene3_Down, Gene82_Down] : 35
[Gene83_Down, Gene2_Down] : 35
[Gene24_Down, Gene46_UP] : 30
[Gene40_Down, Gene2_Down] : 39
[Gene96_Down, Gene36_UP] : 46
[Gene16_Down, Gene30_Down] : 35
[Gene10_Down, Gene36_Down] : 30
[Gene35_Down, Gene11_Down] : 30
[Gene33_Down, Gene13_Down] : 33
[Gene14_Down, Gene32_Down] : 35
[Gene84_UP, Gene21_UP] : 34
[Gene60_UP, Gene45_UP] : 33
[Gene14_UP, Gene91_UP] : 34
[Gene72_UP, Gene33_UP] : 40
[Gene22_UP, Gene83_UP] : 31
[Gene69_Down, Gene17_UP] : 32
[Gene69_Down, Gene83_UP] : 33
[Gene51_Down, Gene89_UP] : 32
[Gene9_UP, Gene38_Down] : 33
[Gene59_UP, Gene82_Down] : 57
[Gene3_UP, Gene13_Down] : 36
[Gene19_Down, Gene54_UP] : 35
[Gene28_Down, Gene29_Down] : 40
[Gene38_Down, Gene19_Down] : 36
[Gene46_Down, Gene94_UP] : 30
[Gene71_UP, Gene90_UP] : 30
[Gene7_Down, Gene30_Down] : 31
[Gene35_Down, Gene2_Down] : 33
[Gene5_Down, Gene32_Down] : 30
[Gene3_Down, Gene99_UP] : 30
[Gene16_Down, Gene4_UP] : 32
[Gene52_Down, Gene7_UP] : 32
[Gene87_UP, Gene40_Down] : 38
[Gene62_Down, Gene17_UP] : 31
[Gene84_UP, Gene29_Down] : 31
[Gene98_UP, Gene95_Down] : 32
[Gene76_Down, Gene48_UP] : 36
[Gene16_Down, Gene93_UP] : 35
[Gene86_Down, Gene60_UP] : 33
[Gene80_Down, Gene22_UP] : 34
[Gene75_UP, Gene77_UP] : 32
[Gene59_UP, Gene93_UP] : 38
[Gene53_UP, Gene99_UP] : 33
[Gene67_UP, Gene85_UP] : 34
[Gene98_UP, Gene54_UP] : 34
[Gene91_UP, Gene65_Down] : 45
[Gene11_Down, Gene45_UP] : 33
[Gene62_Down, Gene48_UP] : 31
[Gene67_UP, Gene61_Down] : 32
[Gene39_UP, Gene65_Down] : 30
[Gene63_UP, Gene35_Down] : 30
[Gene10_Down, Gene32_Down] : 49
[Gene85_UP, Gene94_UP] : 31
[Gene90_UP, Gene89_UP] : 33
[Gene87_UP, Gene92_UP] : 31
[Gene11_Down, Gene17_UP] : 35
[Gene47_UP, Gene24_Down] : 41
[Gene91_UP, Gene81_UP] : 37
[Gene20_UP, Gene65_Down] : 31
[Gene87_UP, Gene3_UP] : 32
[Gene6_UP, Gene84_UP] : 36
[Gene1_UP, Gene89_UP] : 43
[Gene9_UP, Gene81_UP] : 30
[Gene72_UP, Gene82_Down] : 58
[Gene14_UP, Gene10_Down] : 39
[Gene100_UP, Gene41_Down] : 34
[Gene26_UP, Gene100_Down] : 30
[Gene55_UP, Gene70_Down] : 38
[Gene45_UP, Gene88_Down] : 41
[Gene91_UP, Gene1_UP] : 45
[Gene26_UP, Gene16_Down] : 30
[Gene78_UP, Gene56_Down] : 32
[Gene80_Down, Gene37_UP] : 34
[Gene27_Down, Gene31_UP] : 33
[Gene82_Down, Gene48_UP] : 37
[Gene68_Down, Gene88_Down] : 44
[Gene58_Down, Gene98_Down] : 32
[Gene93_Down, Gene1_UP] : 34
[Gene95_UP, Gene2_Down] : 30
[Gene10_Down, Gene90_Down] : 34
[Gene30_Down, Gene70_Down] : 38
[Gene80_Down, Gene20_Down] : 33
[Gene38_Down, Gene37_Down] : 32
[Gene100_Down, Gene54_UP] : 32
[Gene40_Down, Gene54_UP] : 36
[Gene86_UP, Gene97_Down] : 31
[Gene39_UP, Gene21_UP] : 33
[Gene12_UP, Gene48_UP] : 31
[Gene87_UP, Gene55_UP] : 39
[Gene48_UP, Gene94_UP] : 37
[Gene53_UP, Gene89_UP] : 30
[Gene67_UP, Gene75_UP] : 35
[Gene64_UP, Gene78_UP] : 30
[Gene59_UP, Gene83_UP] : 39
[Gene23_UP, Gene88_Down] : 39
[Gene28_Down, Gene50_UP] : 36
[Gene6_UP, Gene29_Down] : 37
[Gene44_Down, Gene71_UP] : 32
[Gene8_UP, Gene98_UP] : 37
[Gene51_Down, Gene78_UP] : 30
[Gene71_UP, Gene60_Down] : 30
[Gene92_Down, Gene88_Down] : 36
[Gene84_Down, Gene96_Down] : 35
[Gene82_Down, Gene98_Down] : 33
[Gene83_Down, Gene97_Down] : 33
[Gene87_UP, Gene75_Down] : 31
[Gene72_UP, Gene19_Down] : 40
[Gene74_Down, Gene65_Down] : 32
[Gene41_Down, Gene98_Down] : 32
[Gene82_Down, Gene57_Down] : 34
[Gene44_Down, Gene95_Down] : 36
[Gene97_Down, Gene42_Down] : 33
[Gene69_Down, Gene70_Down] : 40
[Gene43_Down, Gene96_Down] : 35
[Gene51_Down, Gene88_Down] : 39
[Gene43_UP, Gene13_Down] : 37
[Gene6_UP, Gene84_Down] : 30
[Gene9_Down, Gene41_Down] : 33
[Gene48_Down, Gene2_Down] : 30
[Gene59_UP, Gene79_UP] : 32
[Gene39_UP, Gene99_UP] : 31
[Gene73_Down, Gene90_UP] : 33
[Gene97_Down, Gene8_UP] : 41
[Gene66_UP, Gene70_Down] : 37
[Gene16_Down, Gene82_Down] : 43
[Gene58_Down, Gene40_Down] : 34
[Gene33_Down, Gene65_Down] : 32
[Gene24_Down, Gene74_Down] : 31
[Gene85_Down, Gene13_Down] : 35
[Gene30_Down, Gene68_Down] : 31
[Gene52_Down, Gene46_Down] : 34
[Gene41_Down, Gene57_Down] : 35
[Gene18_Down, Gene80_Down] : 31
[Gene42_Down, Gene56_Down] : 30
[Gene28_Down, Gene70_Down] : 48
[Gene38_Down, Gene60_Down] : 31
[Gene10_Down, Gene88_Down] : 52
[Gene32_Down, Gene15_UP] : 33
[Gene84_Down, Gene54_UP] : 30
[Gene63_Down, Gene1_UP] : 34
[Gene55_UP, Gene37_UP] : 32
[Gene47_UP, Gene45_UP] : 40
[Gene26_UP, Gene66_UP] : 32
[Gene14_UP, Gene78_UP] : 33
[Gene67_UP, Gene25_UP] : 37
[Gene57_UP, Gene35_UP] : 30
[Gene75_UP, Gene17_UP] : 31
[Gene59_UP, Gene33_UP] : 39
[Gene23_UP, Gene58_Down] : 35
[Gene67_UP, Gene39_Down] : 32
[Gene7_Down, Gene88_Down] : 36
[Gene1_UP, Gene70_Down] : 50
[Gene38_Down, Gene4_Down] : 36
[Gene52_Down, Gene27_UP] : 32
[Gene63_UP, Gene55_UP] : 31
[Gene47_UP, Gene71_UP] : 42
[Gene72_UP, Gene46_UP] : 36
[Gene91_UP, Gene27_UP] : 32
[Gene93_UP, Gene25_UP] : 30
[Gene87_UP, Gene31_UP] : 33
[Gene37_UP, Gene81_UP] : 36
[Gene78_UP, Gene40_UP] : 31
[Gene64_UP, Gene54_UP] : 32
[Gene32_Down, Gene90_Down] : 33
[Gene80_Down, Gene42_Down] : 34
[Gene52_Down, Gene70_Down] : 45
[Gene82_Down, Gene40_Down] : 37
[Gene31_UP, Gene70_Down] : 32
[Gene63_UP, Gene96_Down] : 34
[Gene7_Down, Gene71_UP] : 31
[Gene38_Down, Gene27_UP] : 36
[Gene75_Down, Gene70_Down] : 30
[Gene50_Down, Gene95_Down] : 31
[Gene52_Down, Gene93_Down] : 31
[Gene80_Down, Gene65_Down] : 38
[Gene63_Down, Gene82_Down] : 37
[Gene89_Down, Gene59_UP] : 31
[Gene39_Down, Gene71_UP] : 30
[Gene26_Down, Gene88_Down] : 33
[Gene18_Down, Gene96_Down] : 37
[Gene28_Down, Gene86_Down] : 40
[Gene79_Down, Gene35_Down] : 30
[Gene58_Down, Gene56_Down] : 33
[Gene49_Down, Gene65_Down] : 30
[Gene38_Down, Gene76_Down] : 44
[Gene72_UP, Gene68_Down] : 48
[Gene10_Down, Gene66_UP] : 41
[Gene16_Down, Gene13_Down] : 41
[Gene10_Down, Gene19_Down] : 35
[Gene18_Down, Gene51_Down] : 34
[Gene52_Down, Gene17_Down] : 30
[Gene56_Down, Gene13_Down] : 32
[Gene28_Down, Gene41_Down] : 51
[Gene11_Down, Gene58_Down] : 40
[Gene20_Down, Gene49_Down] : 32
[Gene31_Down, Gene38_Down] : 36
[Gene3_UP, Gene10_Down] : 33
[Gene5_UP, Gene82_Down] : 34
[Gene64_Down, Gene81_UP] : 30
[Gene74_UP, Gene82_Down] : 32
[Gene87_UP, Gene22_Down] : 31
[Gene47_UP, Gene32_Down] : 45
[Gene65_Down, Gene90_Down] : 31
[Gene85_Down, Gene70_Down] : 34
[Gene80_Down, Gene75_Down] : 30
[Gene62_Down, Gene2_Down] : 32
[Gene73_Down, Gene82_Down] : 33
[Gene35_UP, Gene8_UP] : 33
[Gene7_UP, Gene36_UP] : 34
[Gene6_UP, Gene37_UP] : 35
[Gene36_UP, Gene56_Down] : 32
[Gene27_Down, Gene54_UP] : 35
[Gene78_UP, Gene27_UP] : 32
[Gene39_UP, Gene66_UP] : 34
[Gene59_UP, Gene46_UP] : 36
[Gene57_UP, Gene48_UP] : 30
[Gene6_UP, Gene86_Down] : 37
[Gene52_Down, Gene11_UP] : 31
[Gene19_Down, Gene60_UP] : 33
[Gene99_UP, Gene98_UP] : 30
[Gene87_UP, Gene94_UP] : 43
[Gene92_UP, Gene89_UP] : 30
[Gene80_Down, Gene91_UP] : 39
[Gene64_Down, Gene25_UP] : 32
[Gene100_UP, Gene77_UP] : 34
[Gene3_UP, Gene32_Down] : 37
[Gene47_UP, Gene23_UP] : 37
[Gene45_UP, Gene25_UP] : 34
[Gene22_UP, Gene48_UP] : 31
[Gene59_UP, Gene11_UP] : 33
[Gene16_UP, Gene54_UP] : 30
[Gene12_UP, Gene80_Down] : 31
[Gene7_Down, Gene68_Down] : 32
[Gene97_Down, Gene36_UP] : 39
[Gene77_UP, Gene13_Down] : 40
[Gene75_UP, Gene88_Down] : 43
[Gene47_UP, Gene49_Down] : 30
[Gene60_UP, Gene49_Down] : 30
[Gene15_Down, Gene48_UP] : 37
[Gene9_UP, Gene44_Down] : 31
[Gene38_Down, Gene50_Down] : 33
[Gene58_Down, Gene30_Down] : 41
[Gene64_Down, Gene24_Down] : 32
[Gene75_Down, Gene13_Down] : 31
[Gene20_Down, Gene68_Down] : 32
[Gene18_Down, Gene70_Down] : 34
[Gene32_Down, Gene56_Down] : 36
[Gene28_Down, Gene60_Down] : 32
[Gene51_Down, Gene37_UP] : 32
[Gene17_UP, Gene25_UP] : 31
[Gene24_Down, Gene91_UP] : 37
[Gene38_Down, Gene11_UP] : 33
[Gene6_UP, Gene19_Down] : 39
[Gene11_Down, Gene43_UP] : 31
[Gene100_UP, Gene80_Down] : 36
[Gene78_UP, Gene76_Down] : 36
[Gene53_Down, Gene91_UP] : 30
[Gene68_Down, Gene36_UP] : 42
[Gene55_UP, Gene79_UP] : 30
[Gene87_UP, Gene47_UP] : 48
[Gene45_UP, Gene89_UP] : 33
[Gene98_UP, Gene36_UP] : 33
[Gene57_UP, Gene77_UP] : 30
[Gene59_UP, Gene75_UP] : 44
[Gene92_Down, Gene16_Down] : 34
[Gene10_Down, Gene98_Down] : 38
[Gene74_Down, Gene34_Down] : 33
[Gene11_Down, Gene97_Down] : 37
[Gene77_UP, Gene40_Down] : 33
[Gene58_Down, Gene50_Down] : 36
[Gene35_Down, Gene73_Down] : 31
[Gene40_Down, Gene68_Down] : 35
[Gene28_Down, Gene80_Down] : 44
[Gene52_Down, Gene56_Down] : 31
[Gene13_Down, Gene95_Down] : 43
[Gene76_Down, Gene32_Down] : 41
[Gene26_Down, Gene82_Down] : 31
[Gene38_Down, Gene70_Down] : 54
[Gene96_Down, Gene12_Down] : 33
[Gene20_Down, Gene88_Down] : 35
[Gene59_UP, Gene5_UP] : 38
[Gene56_UP, Gene8_UP] : 33
[Gene59_UP, Gene22_Down] : 34
[Gene6_UP, Gene31_Down] : 33
[Gene71_UP, Gene16_Down] : 31
[Gene47_UP, Gene41_Down] : 46
[Gene97_Down, Gene65_Down] : 34
[Gene76_Down, Gene86_Down] : 33
[Gene69_Down, Gene93_Down] : 30
[Gene74_Down, Gene88_Down] : 35
[Gene69_Down, Gene82_Down] : 38
[Gene83_Down, Gene68_Down] : 32
[Gene86_Down, Gene65_Down] : 30
[Gene55_Down, Gene96_Down] : 30
[Gene93_Down, Gene58_Down] : 32
[Gene63_Down, Gene88_Down] : 35
[Gene34_UP, Gene32_Down] : 32
[Gene29_Down, Gene77_UP] : 32
[Gene58_Down, Gene21_UP] : 46
[Gene96_Down, Gene90_Down] : 32
[Gene59_UP, Gene30_Down] : 42
[Gene48_UP, Gene95_Down] : 34
[Gene28_Down, Gene44_UP] : 32
[Gene51_Down, Gene54_UP] : 39
[Gene14_UP, Gene88_Down] : 37
[Gene12_UP, Gene23_UP] : 31
[Gene14_UP, Gene21_UP] : 31
[Gene80_Down, Gene7_UP] : 31
[Gene40_Down, Gene48_UP] : 34
[Gene33_UP, Gene70_Down] : 34
[Gene59_UP, Gene55_Down] : 32
[Gene18_UP, Gene96_Down] : 34
[Gene23_UP, Gene30_Down] : 30
[Gene72_UP, Gene5_UP] : 37
[Gene6_UP, Gene71_UP] : 39
[Gene9_UP, Gene2_Down] : 31
[Gene59_UP, Gene30_UP] : 34
[Gene72_UP, Gene17_UP] : 40
[Gene12_UP, Gene77_UP] : 30
[Gene67_UP, Gene22_UP] : 38
[Gene35_UP, Gene54_UP] : 32
[Gene75_UP, Gene14_UP] : 31
[Gene47_UP, Gene42_UP] : 30
[Gene96_Down, Gene71_UP] : 37
[Gene79_Down, Gene78_UP] : 33
[Gene91_UP, Gene100_Down] : 38
[Gene86_UP, Gene95_Down] : 31
[Gene14_UP, Gene65_Down] : 35
[Gene27_UP, Gene2_Down] : 36
[Gene76_Down, Gene71_UP] : 35
[Gene65_Down, Gene25_UP] : 38
[Gene87_UP, Gene73_Down] : 33
[Gene69_Down, Gene16_Down] : 40
[Gene28_Down, Gene57_Down] : 38
[Gene29_Down, Gene56_Down] : 30
[Gene51_Down, Gene17_UP] : 31
[Gene10_Down, Gene1_UP] : 50
[Gene63_UP, Gene97_Down] : 32
[Gene75_UP, Gene91_UP] : 39
[Gene72_UP, Gene94_UP] : 45
[Gene58_Down, Gene45_UP] : 39
[Gene7_Down, Gene66_UP] : 30
[Gene18_UP, Gene70_Down] : 32
[Gene72_UP, Gene90_Down] : 38
[Gene63_Down, Gene45_UP] : 30
[Gene99_UP, Gene2_Down] : 39
[Gene16_Down, Gene36_UP] : 35
[Gene76_Down, Gene43_UP] : 30
[Gene26_Down, Gene54_UP] : 38
[Gene53_UP, Gene41_Down] : 36
[Gene77_UP, Gene33_Down] : 30
[Gene96_Down, Gene26_UP] : 36
[Gene67_UP, Gene13_Down] : 40
[Gene69_Down, Gene4_Down] : 32
[Gene5_Down, Gene68_Down] : 32
[Gene41_Down, Gene34_Down] : 36
[Gene11_Down, Gene64_Down] : 30
[Gene43_Down, Gene32_Down] : 30
[Gene52_Down, Gene23_Down] : 33
[Gene62_Down, Gene13_Down] : 34
[Gene51_Down, Gene24_Down] : 32
[Gene10_Down, Gene65_Down] : 47
[Gene63_UP, Gene1_UP] : 35
[Gene69_Down, Gene56_UP] : 32
[Gene43_UP, Gene21_UP] : 34
[Gene42_UP, Gene22_UP] : 31
[Gene28_Down, Gene60_UP] : 39
[Gene10_Down, Gene35_UP] : 32
[Gene83_UP, Gene48_UP] : 30
[Gene77_UP, Gene54_UP] : 40
[Gene72_UP, Gene59_UP] : 62
[Gene56_UP, Gene75_UP] : 33
[Gene49_Down, Gene2_Down] : 39
[Gene7_Down, Gene44_Down] : 31
[Gene9_Down, Gene42_Down] : 30
[Gene47_UP, Gene84_UP] : 38
[Gene37_UP, Gene94_UP] : 34
[Gene87_UP, Gene21_UP] : 41
[Gene71_UP, Gene37_UP] : 35
[Gene60_UP, Gene48_UP] : 32
[Gene42_UP, Gene66_UP] : 30
[Gene14_UP, Gene94_UP] : 33
[Gene91_UP, Gene17_UP] : 38
[Gene77_UP, Gene31_UP] : 32
[Gene61_UP, Gene47_UP] : 36
[Gene81_UP, Gene27_UP] : 31
[Gene72_UP, Gene36_UP] : 49
[Gene75_UP, Gene33_UP] : 31
[Gene72_UP, Gene56_Down] : 37
[Gene14_Down, Gene54_UP] : 35
[Gene96_Down, Gene19_Down] : 37
[Gene18_Down, Gene97_Down] : 32
[Gene58_Down, Gene57_Down] : 35
[Gene86_Down, Gene29_Down] : 31
[Gene27_Down, Gene88_Down] : 34
[Gene69_Down, Gene46_Down] : 31
[Gene39_Down, Gene76_Down] : 30
[Gene77_Down, Gene38_Down] : 31
[Gene18_Down, Gene8_UP] : 34
[Gene91_UP, Gene62_Down] : 31
[Gene63_UP, Gene70_Down] : 33
[Gene35_Down, Gene31_UP] : 33
[Gene6_UP, Gene95_Down] : 38
[Gene24_Down, Gene54_UP] : 50
[Gene19_UP, Gene8_UP] : 37
[Gene80_Down, Gene92_Down] : 34
[Gene82_Down, Gene90_Down] : 32
[Gene18_Down, Gene47_UP] : 35
[Gene20_Down, Gene94_UP] : 34
[Gene37_UP, Gene65_Down] : 36
[Gene36_UP, Gene29_UP] : 30
[Gene17_UP, Gene48_UP] : 34
[Gene5_UP, Gene13_Down] : 33
[Gene47_UP, Gene18_UP] : 31
[Gene86_Down, Gene1_UP] : 38
[Gene14_UP, Gene17_UP] : 32
[Gene23_UP, Gene24_Down] : 32
[Gene41_Down, Gene22_UP] : 30
[Gene3_UP, Gene48_UP] : 32
[Gene47_UP, Gene4_UP] : 31
[Gene6_UP, Gene45_UP] : 43
[Gene80_Down, Gene85_UP] : 30
[Gene3_UP, Gene97_Down] : 30
[Gene28_Down, Gene36_UP] : 41
[Gene47_UP, Gene19_Down] : 35
[Gene78_UP, Gene80_Down] : 38
[Gene20_UP, Gene13_Down] : 34
[Gene15_Down, Gene21_UP] : 33
[Gene82_Down, Gene88_Down] : 46
[Gene96_Down, Gene74_Down] : 37
[Gene73_Down, Gene97_Down] : 30
[Gene52_Down, Gene42_UP] : 31
[Gene81_UP, Gene4_UP] : 33
[Gene84_UP, Gene1_UP] : 43
[Gene67_UP, Gene41_Down] : 41
[Gene59_UP, Gene44_Down] : 47
[Gene48_UP, Gene88_Down] : 39
[Gene90_UP, Gene88_Down] : 40
[Gene75_UP, Gene95_Down] : 32
[Gene9_Down, Gene94_UP] : 31
[Gene3_UP, Gene58_Down] : 34
[Gene50_Down, Gene81_UP] : 31
[Gene87_UP, Gene11_Down] : 38
[Gene5_UP, Gene34_Down] : 31
[Gene87_UP, Gene42_UP] : 34
[Gene84_UP, Gene45_UP] : 31
[Gene67_UP, Gene62_UP] : 33
[Gene81_UP, Gene48_UP] : 32
[Gene72_UP, Gene57_UP] : 36
[Gene93_UP, Gene36_UP] : 31
[Gene75_UP, Gene54_UP] : 42
[Gene73_UP, Gene2_Down] : 33
[Gene96_Down, Gene15_UP] : 31
[Gene44_UP, Gene32_Down] : 35
[Gene37_UP, Gene15_Down] : 31
[Gene83_UP, Gene54_UP] : 33
[Gene72_UP, Gene65_UP] : 30
[Gene91_UP, Gene46_UP] : 34
[Gene63_UP, Gene74_UP] : 30
[Gene43_UP, Gene94_UP] : 31
[Gene71_UP, Gene66_UP] : 34
[Gene47_UP, Gene90_UP] : 37
[Gene87_UP, Gene50_UP] : 34
[Gene63_Down, Gene66_UP] : 30
[Gene58_Down, Gene36_UP] : 36
[Gene60_UP, Gene32_Down] : 39
[Gene14_UP, Gene71_UP] : 33
[Gene60_UP, Gene25_UP] : 34
[Gene31_UP, Gene54_UP] : 35
[Gene64_UP, Gene21_UP] : 31
[Gene67_UP, Gene99_UP] : 33
[Gene77_UP, Gene89_UP] : 34
[Gene87_UP, Gene79_UP] : 35
[Gene81_UP, Gene21_UP] : 32
[Gene72_UP, Gene30_UP] : 33
[Gene87_UP, Gene27_UP] : 36
[Gene66_UP, Gene48_UP] : 36
[Gene25_UP, Gene89_UP] : 34
[Gene67_UP, Gene47_UP] : 42
[Gene78_UP, Gene36_UP] : 38
[Gene59_UP, Gene55_UP] : 44
[Gene79_UP, Gene70_Down] : 33
[Gene74_UP, Gene70_Down] : 32
[Gene93_Down, Gene36_UP] : 30
[Gene3_UP, Gene69_Down] : 32
[Gene1_UP, Gene21_UP] : 44
[Gene5_UP, Gene1_UP] : 38
[Gene45_Down, Gene2_Down] : 31
[Gene66_UP, Gene13_Down] : 38
[Gene31_Down, Gene91_UP] : 33
[Gene96_Down, Gene84_UP] : 36
[Gene68_Down, Gene21_UP] : 40
[Gene45_UP, Gene42_Down] : 32
[Gene60_Down, Gene82_Down] : 32
[Gene52_Down, Gene90_Down] : 33
[Gene80_Down, Gene62_Down] : 35
[Gene56_UP, Gene2_Down] : 34
[Gene14_UP, Gene11_Down] : 33
[Gene67_UP, Gene51_Down] : 36
[Gene28_Down, Gene81_UP] : 42
[Gene21_UP, Gene42_Down] : 32
[Gene11_Down, Gene60_UP] : 30
[Gene75_UP, Gene58_Down] : 36
[Gene9_Down, Gene72_UP] : 36
[Gene37_UP, Gene95_Down] : 34
[Gene28_Down, Gene100_UP] : 33
[Gene33_Down, Gene36_UP] : 32
[Gene28_Down, Gene57_UP] : 33
[Gene6_UP, Gene36_UP] : 39
[Gene42_UP, Gene13_Down] : 32
[Gene34_UP, Gene8_UP] : 32
[Gene5_UP, Gene37_UP] : 31
[Gene74_Down, Gene90_UP] : 30
[Gene28_Down, Gene74_UP] : 34
[Gene42_UP, Gene70_Down] : 32
[Gene61_Down, Gene2_Down] : 31
[Gene9_Down, Gene70_Down] : 35
[Gene78_UP, Gene100_Down] : 30
[Gene8_UP, Gene68_Down] : 40
[Gene54_UP, Gene90_UP] : 36
[Gene53_UP, Gene91_UP] : 35
[Gene84_UP, Gene60_UP] : 30
[Gene50_UP, Gene94_UP] : 32
[Gene64_UP, Gene55_Down] : 30
[Gene61_UP, Gene34_Down] : 31
[Gene59_UP, Gene15_Down] : 40
[Gene96_Down, Gene37_UP] : 38
[Gene92_Down, Gene25_UP] : 32
[Gene52_Down, Gene53_UP] : 35
[Gene59_UP, Gene80_Down] : 48
[Gene60_UP, Gene46_Down] : 30
[Gene7_UP, Gene54_UP] : 31
[Gene67_UP, Gene27_Down] : 38
[Gene6_UP, Gene55_UP] : 37
[Gene38_Down, Gene94_UP] : 51
[Gene85_Down, Gene30_Down] : 30
