printing l1
{Gene56_UP,Gene59_UP} : 39
{Gene38_Down,Gene43_Down} : 36
{Gene27_UP,Gene11_Down} : 31
{Gene8_UP,Gene92_Down} : 36
{Gene95_Down,Gene93_Down} : 33
{Gene8_UP,Gene97_Down} : 41
{Gene56_UP,Gene24_Down} : 32
{Gene39_UP,Gene44_Down} : 32
{Gene38_Down,Gene43_UP} : 37
{Gene30_Down,Gene52_Down} : 39
{Gene3_UP,Gene89_UP} : 32
{Gene16_UP,Gene54_UP} : 30
{Gene32_Down,Gene14_Down} : 35
{Gene62_UP,Gene65_Down} : 31
{Gene25_UP,Gene49_UP} : 32
{Gene31_Down,Gene10_Down} : 38
{Gene49_UP,Gene70_Down} : 35
{Gene32_Down,Gene14_UP} : 33
{Gene10_Down,Gene36_Down} : 30
{Gene92_UP,Gene80_Down} : 30
{Gene83_Down,Gene24_Down} : 31
{Gene50_UP,Gene94_UP} : 32
{Gene20_Down,Gene65_Down} : 30
{Gene84_UP,Gene72_UP} : 41
{Gene1_UP,Gene56_Down} : 37
{Gene75_UP,Gene5_UP} : 32
{Gene94_UP,Gene75_Down} : 30
{Gene66_UP,Gene14_UP} : 34
{Gene10_Down,Gene40_UP} : 32
{Gene37_UP,Gene38_Down} : 41
{Gene35_Down,Gene32_Down} : 36
{Gene39_Down,Gene65_Down} : 31
{Gene99_UP,Gene49_Down} : 30
{Gene24_Down,Gene55_UP} : 31
{Gene72_UP,Gene31_Down} : 36
{Gene97_Down,Gene10_Down} : 39
{Gene81_UP,Gene56_Down} : 30
{Gene18_Down,Gene32_Down} : 37
{Gene65_Down,Gene66_UP} : 35
{Gene63_UP,Gene97_Down} : 32
{Gene64_Down,Gene72_UP} : 37
{Gene94_UP,Gene30_Down} : 38
{Gene82_Down,Gene67_UP} : 40
{Gene75_Down,Gene2_Down} : 30
{Gene45_UP,Gene21_UP} : 35
{Gene30_Down,Gene98_Down} : 30
{Gene47_UP,Gene6_UP} : 47
{Gene76_Down,Gene67_UP} : 39
{Gene58_Down,Gene39_Down} : 34
{Gene26_Down,Gene88_Down} : 33
{Gene80_Down,Gene28_Down} : 44
{Gene23_UP,Gene72_UP} : 44
{Gene98_UP,Gene76_Down} : 35
{Gene100_Down,Gene67_UP} : 37
{Gene32_Down,Gene36_UP} : 40
{Gene10_Down,Gene34_Down} : 38
{Gene76_Down,Gene53_Down} : 33
{Gene32_Down,Gene21_UP} : 48
{Gene43_UP,Gene41_Down} : 31
{Gene76_Down,Gene32_Down} : 41
{Gene78_UP,Gene8_UP} : 39
{Gene13_Down,Gene58_Down} : 43
{Gene54_UP,Gene89_UP} : 37
{Gene42_Down,Gene6_UP} : 35
{Gene63_Down,Gene67_UP} : 30
{Gene91_UP,Gene85_UP} : 32
{Gene98_Down,Gene32_Down} : 33
{Gene62_Down,Gene80_Down} : 35
{Gene96_Down,Gene46_UP} : 32
{Gene47_UP,Gene86_UP} : 31
{Gene93_Down,Gene72_UP} : 34
{Gene79_UP,Gene40_Down} : 31
{Gene14_Down,Gene28_Down} : 34
{Gene18_Down,Gene37_UP} : 32
{Gene70_Down,Gene95_Down} : 39
{Gene82_Down,Gene20_Down} : 36
{Gene88_Down,Gene10_Down} : 52
{Gene74_UP,Gene21_UP} : 31
{ALL,Gene13_Down} : 36
{Gene88_Down,Gene29_UP} : 38
{Gene41_Down,Gene56_UP} : 31
{Gene12_UP,Gene38_Down} : 41
{Gene61_Down,Gene10_Down} : 35
{Gene22_Down,Gene59_UP} : 34
{Gene99_UP,Gene24_Down} : 35
{Gene70_Down,Gene41_Down} : 42
{Gene44_Down,Gene55_Down} : 32
{Gene58_Down,Gene62_Down} : 33
{Gene71_UP,Gene85_Down} : 32
{Gene61_UP,Gene73_Down} : 31
{Gene19_Down,Gene51_Down} : 35
{Gene59_UP,Gene92_Down} : 38
{Gene20_Down,Gene28_Down} : 35
{Gene44_Down,Gene90_Down} : 30
{Gene30_Down,Gene67_UP} : 34
{Gene58_Down,Gene21_UP} : 46
{Gene50_Down,Gene54_UP} : 32
{Gene33_UP,Gene19_Down} : 30
{Gene6_UP,Gene57_UP} : 33
{Gene96_Down,Gene59_UP} : 61
{Gene36_UP,Gene64_UP} : 35
{Gene10_Down,Gene4_UP} : 34
{Gene96_Down,Gene15_Down} : 40
{Gene52_Down,Gene55_UP} : 33
{Gene77_UP,Gene22_Down} : 30
{Gene54_UP,Gene52_Down} : 43
{Gene30_Down,Gene2_Down} : 38
{Gene2_Down,Gene11_Down} : 36
{Gene26_UP,Gene24_Down} : 33
{Gene86_Down,Gene59_UP} : 42
{Gene65_Down,Gene10_Down} : 47
{Gene54_UP,Gene16_UP} : 30
{Gene77_UP,Gene67_UP} : 31
{Gene89_UP,Gene16_Down} : 36
{Gene82_Down,Gene71_UP} : 31
{Gene79_Down,Gene52_Down} : 33
{Gene75_UP,Gene88_Down} : 43
{Gene88_Down,Gene84_Down} : 36
{Gene4_Down,Gene2_Down} : 33
{Gene13_Down,Gene27_Down} : 34
{Gene8_UP,Gene56_UP} : 33
{Gene52_Down,Gene86_UP} : 32
{Gene53_Down,Gene47_UP} : 34
{Gene51_Down,Gene61_Down} : 30
{Gene84_UP,Gene9_Down} : 31
{Gene72_UP,Gene77_Down} : 36
{Gene11_UP,Gene24_Down} : 30
{Gene15_Down,Gene44_Down} : 32
{Gene70_Down,Gene7_Down} : 34
{Gene97_Down,Gene9_UP} : 35
{Gene85_UP,Gene8_UP} : 32
{Gene89_UP,Gene84_UP} : 37
{Gene73_UP,Gene24_Down} : 33
{Gene3_Down,Gene81_UP} : 31
{Gene58_Down,Gene78_UP} : 39
{Gene45_UP,Gene94_UP} : 37
{Gene95_UP,Gene72_UP} : 30
{Gene8_UP,Gene20_Down} : 37
{Gene80_Down,Gene9_Down} : 31
{Gene52_Down,Gene57_Down} : 36
{Gene66_UP,Gene86_Down} : 34
{Gene90_UP,Gene52_Down} : 32
{Gene99_UP,Gene63_UP} : 34
{Gene2_Down,Gene79_UP} : 38
{Gene56_UP,Gene5_Down} : 30
{Gene85_UP,Gene1_UP} : 39
{Gene96_Down,Gene61_UP} : 34
{Gene43_Down,Gene6_UP} : 30
{Gene13_Down,Gene55_Down} : 33
{Gene66_UP,Gene9_UP} : 31
{Gene52_Down,Gene73_Down} : 30
{Gene79_UP,Gene32_Down} : 32
{Gene68_Down,Gene41_Down} : 36
{Gene27_UP,Gene89_UP} : 32
{Gene85_UP,Gene10_Down} : 37
{Gene26_UP,Gene34_Down} : 32
{Gene19_Down,Gene96_Down} : 37
{Gene86_UP,Gene95_Down} : 31
{Gene82_Down,Gene26_Down} : 31
{Gene48_UP,Gene78_UP} : 31
{Gene62_UP,Gene82_Down} : 32
{Gene64_UP,Gene21_UP} : 31
{Gene34_Down,Gene96_Down} : 38
{Gene87_UP,Gene79_UP} : 35
{Gene37_Down,Gene70_Down} : 31
{Gene83_Down,Gene87_UP} : 33
{Gene22_UP,Gene83_UP} : 31
{Gene28_Down,Gene25_Down} : 32
{Gene52_Down,Gene93_Down} : 31
{Gene35_Down,Gene71_UP} : 34
{Gene68_Down,Gene26_UP} : 33
{Gene95_Down,Gene54_UP} : 41
{Gene59_UP,Gene74_UP} : 37
{Gene5_UP,Gene16_Down} : 35
{Gene2_Down,Gene57_Down} : 34
{Gene54_UP,Gene92_UP} : 32
{Gene10_Down,Gene99_UP} : 39
{Gene49_Down,Gene41_Down} : 33
{Gene25_UP,Gene61_Down} : 30
{Gene67_UP,Gene49_UP} : 30
{Gene97_Down,Gene37_UP} : 32
{Gene13_Down,Gene41_Down} : 44
{Gene12_Down,Gene60_UP} : 31
{Gene5_UP,Gene89_UP} : 35
{Gene82_Down,Gene49_Down} : 40
{Gene28_Down,Gene63_Down} : 34
{Gene100_Down,Gene58_Down} : 38
{Gene48_UP,Gene2_Down} : 36
{Gene2_Down,Gene24_Down} : 42
{Gene50_UP,Gene41_Down} : 30
{Gene84_UP,Gene21_UP} : 34
{Gene96_Down,Gene15_UP} : 31
{Gene28_Down,Gene3_Down} : 35
{Gene66_UP,Gene62_Down} : 31
{Gene64_Down,Gene58_Down} : 33
{Gene94_UP,Gene91_UP} : 44
{Gene89_UP,Gene45_UP} : 33
{Gene49_Down,Gene26_UP} : 30
{Gene19_Down,Gene29_UP} : 30
{Gene14_UP,Gene94_UP} : 33
{Gene44_UP,Gene47_UP} : 31
{Gene34_Down,Gene59_UP} : 42
{Gene86_Down,Gene75_UP} : 32
{Gene24_Down,Gene54_UP} : 50
{Gene10_Down,Gene29_UP} : 32
{Gene91_UP,Gene15_Down} : 35
{Gene79_UP,Gene72_UP} : 32
{Gene96_Down,Gene77_UP} : 40
{Gene45_UP,Gene74_Down} : 30
{Gene19_Down,Gene16_Down} : 36
{Gene88_Down,Gene8_UP} : 51
{Gene69_Down,Gene76_Down} : 41
{Gene88_Down,Gene69_Down} : 49
{Gene78_UP,Gene98_Down} : 30
{Gene15_Down,Gene45_UP} : 31
{Gene68_Down,Gene2_Down} : 45
{Gene89_UP,Gene97_Down} : 35
{Gene83_Down,Gene80_Down} : 37
{Gene2_Down,Gene50_UP} : 31
{Gene65_Down,Gene22_UP} : 33
{Gene55_UP,Gene31_UP} : 30
{Gene59_UP,Gene38_Down} : 53
{Gene86_UP,Gene54_UP} : 34
{Gene54_UP,Gene55_UP} : 37
{Gene27_Down,Gene67_UP} : 38
{Gene68_Down,Gene11_Down} : 35
{Gene42_UP,Gene22_UP} : 31
{Gene67_UP,Gene35_UP} : 30
{Gene51_UP,Gene72_UP} : 31
{Gene24_Down,Gene20_UP} : 30
{Gene8_UP,Gene33_Down} : 36
{Gene8_UP,Gene86_Down} : 35
{Gene65_Down,Gene92_Down} : 31
{Gene88_Down,Gene9_UP} : 36
{Gene87_UP,Gene34_UP} : 31
{Gene6_UP,Gene43_UP} : 36
{Gene49_Down,Gene60_UP} : 30
{Gene65_Down,Gene81_UP} : 38
{Gene83_UP,Gene2_Down} : 31
{Gene52_Down,Gene29_UP} : 31
{Gene86_UP,Gene28_Down} : 31
{Gene10_Down,Gene7_UP} : 34
{Gene85_Down,Gene36_UP} : 36
{Gene8_UP,Gene23_UP} : 33
{Gene72_UP,Gene57_UP} : 36
{Gene100_Down,Gene68_Down} : 37
{Gene29_Down,Gene86_Down} : 31
{Gene48_Down,Gene38_Down} : 30
{Gene13_Down,Gene39_UP} : 36
{Gene55_UP,Gene52_Down} : 33
{Gene54_UP,Gene47_UP} : 43
{Gene63_Down,Gene62_Down} : 30
{Gene89_UP,Gene27_UP} : 32
{Gene84_UP,Gene96_Down} : 36
{Gene44_Down,Gene17_UP} : 32
{Gene96_Down,Gene81_UP} : 39
{Gene89_UP,Gene12_UP} : 34
{Gene53_UP,Gene82_Down} : 37
{Gene11_Down,Gene61_Down} : 32
{Gene50_UP,Gene47_UP} : 33
{Gene42_Down,Gene13_Down} : 36
{Gene34_Down,Gene39_Down} : 31
{Gene74_Down,Gene87_UP} : 34
{Gene15_Down,Gene72_UP} : 42
{Gene29_Down,Gene8_UP} : 33
{Gene1_UP,Gene13_Down} : 44
{Gene24_Down,Gene6_UP} : 37
{Gene93_Down,Gene70_Down} : 31
{Gene1_UP,Gene20_Down} : 35
{Gene70_Down,Gene89_UP} : 42
{Gene22_UP,Gene6_UP} : 37
{Gene13_Down,Gene22_UP} : 35
{Gene52_Down,Gene17_Down} : 30
{Gene10_Down,Gene71_UP} : 42
{Gene24_Down,Gene42_Down} : 30
{Gene75_UP,Gene93_UP} : 30
{Gene82_Down,Gene50_UP} : 36
{Gene72_UP,Gene9_UP} : 38
{Gene69_Down,Gene72_UP} : 44
{Gene57_Down,Gene35_Down} : 34
{Gene89_UP,Gene28_Down} : 42
{Gene5_UP,Gene91_UP} : 40
{Gene56_UP,Gene96_Down} : 35
{Gene69_Down,Gene2_Down} : 44
{Gene20_Down,Gene75_UP} : 32
{Gene72_UP,Gene38_Down} : 51
{Gene66_UP,Gene51_Down} : 31
{Gene92_Down,Gene68_Down} : 31
{Gene85_Down,Gene54_UP} : 34
{Gene95_Down,Gene17_UP} : 36
{Gene17_UP,Gene91_UP} : 38
{Gene84_UP,Gene4_UP} : 30
{Gene28_Down,Gene52_Down} : 52
{Gene13_Down,Gene22_Down} : 33
{Gene22_UP,Gene51_Down} : 33
{Gene98_Down,Gene54_UP} : 33
{Gene47_UP,Gene90_UP} : 37
{Gene28_Down,Gene43_UP} : 37
{Gene72_UP,Gene61_UP} : 35
{Gene13_Down,Gene20_Down} : 34
{Gene29_Down,Gene38_Down} : 41
{Gene83_Down,Gene91_UP} : 30
{Gene82_Down,Gene27_Down} : 35
{Gene74_Down,Gene25_UP} : 32
{Gene42_UP,Gene72_UP} : 37
{Breast Cancer,Gene41_Down} : 31
{Gene92_UP,Gene52_Down} : 31
{Gene67_UP,Gene86_UP} : 31
{Gene78_UP,Gene38_Down} : 44
{Gene8_UP,Gene70_Down} : 39
{Gene87_UP,Gene12_UP} : 37
{Gene94_UP,Gene73_UP} : 32
{Gene22_UP,Gene91_UP} : 32
{Gene71_UP,Gene77_UP} : 35
{Gene20_Down,Gene93_UP} : 32
{Gene37_UP,Gene83_UP} : 30
{Gene95_Down,Gene84_Down} : 31
{Gene63_Down,Gene38_Down} : 33
{Gene1_UP,Gene11_Down} : 34
{Gene32_Down,Gene5_UP} : 38
{Gene38_Down,Gene1_UP} : 54
{Gene96_Down,Gene89_UP} : 41
{Gene82_Down,Gene35_UP} : 32
{Gene32_Down,Gene52_Down} : 45
{Gene76_Down,Gene1_UP} : 43
{Gene31_UP,Gene87_UP} : 33
{Gene6_UP,Gene66_UP} : 38
{Gene28_Down,Gene56_UP} : 35
{Gene7_UP,Gene58_Down} : 30
{Gene13_Down,Gene59_UP} : 54
{Gene21_UP,Gene44_Down} : 37
{Gene32_Down,Gene84_UP} : 37
{Gene65_Down,Gene96_Down} : 43
{Gene66_UP,Gene40_UP} : 33
{Gene47_UP,Gene73_Down} : 37
{Gene74_Down,Gene82_Down} : 36
{Gene17_UP,Gene67_UP} : 31
{Gene78_UP,Gene77_UP} : 34
{Gene38_Down,Gene54_UP} : 46
{Gene48_UP,Gene76_Down} : 36
{Gene29_UP,Gene1_UP} : 30
{Gene22_UP,Gene96_Down} : 39
{Gene96_Down,Gene70_Down} : 44
{Gene29_UP,Gene10_Down} : 32
{Gene54_UP,Gene83_Down} : 34
{Gene67_UP,Gene90_UP} : 30
{Gene74_Down,Gene94_UP} : 30
{Gene77_UP,Gene97_Down} : 34
{Gene4_UP,Gene59_UP} : 36
{Gene100_UP,Gene81_UP} : 32
{Gene65_Down,Gene58_Down} : 46
{Gene48_UP,Gene70_Down} : 38
{Gene1_UP,Gene42_UP} : 33
{Gene10_Down,Gene19_Down} : 35
{Gene17_UP,Gene27_UP} : 32
{Gene51_Down,Gene76_Down} : 34
{Gene47_UP,Gene20_UP} : 32
{Gene58_Down,Gene52_Down} : 42
{Gene59_UP,Gene20_UP} : 37
{Gene74_Down,Gene91_UP} : 34
{Gene35_Down,Gene76_Down} : 35
{Gene59_UP,Gene46_UP} : 36
{Gene30_Down,Gene33_Down} : 30
{Gene48_UP,Gene79_UP} : 31
{Gene27_UP,Gene52_Down} : 32
{Gene59_UP,Gene76_UP} : 30
{Gene41_Down,Gene61_UP} : 34
{Gene88_Down,Gene79_Down} : 35
{Gene18_UP,Gene96_Down} : 34
{Gene71_Down,Gene59_UP} : 37
{Gene76_Down,Gene75_UP} : 34
{Gene41_Down,Gene13_Down} : 44
{Gene87_UP,Gene19_Down} : 36
{Gene2_Down,Gene99_UP} : 39
{Gene78_UP,Gene91_UP} : 39
{Gene13_Down,Gene100_Down} : 35
{Gene73_Down,Gene1_UP} : 37
{Gene97_Down,Gene6_UP} : 38
{Gene58_Down,Gene85_UP} : 36
{Gene41_Down,Gene7_UP} : 34
{Gene72_UP,Gene10_Down} : 48
{Gene4_Down,Gene62_Down} : 30
{Gene29_Down,Gene95_Down} : 32
{Gene60_Down,Gene13_Down} : 37
{Gene45_Down,Gene8_UP} : 31
{Gene42_Down,Gene41_Down} : 34
{Gene32_Down,Gene30_Down} : 37
{Gene66_UP,Gene79_Down} : 30
{Gene100_Down,Gene97_Down} : 30
{Gene63_Down,Gene32_Down} : 30
{Gene11_Down,Gene56_UP} : 33
{Gene32_Down,Gene81_Down} : 32
{Gene24_Down,Gene64_Down} : 32
{Gene2_Down,Gene23_UP} : 35
{Gene51_Down,Gene8_UP} : 31
{Gene72_UP,Gene29_UP} : 34
{Gene12_Down,Gene8_UP} : 30
{Gene51_Down,Gene46_Down} : 31
{Gene19_UP,Gene65_Down} : 30
{Gene45_UP,Gene16_Down} : 34
{Gene42_UP,Gene6_UP} : 31
{Gene82_Down,Gene4_UP} : 36
{Gene26_Down,Gene32_Down} : 36
{Gene83_UP,Gene88_Down} : 36
{Gene63_UP,Gene54_UP} : 30
{Gene96_Down,Gene43_UP} : 36
{Gene68_Down,Gene10_Down} : 43
{Gene15_Down,Gene61_UP} : 30
{Gene22_UP,Gene69_Down} : 33
{Gene14_Down,Gene1_UP} : 34
{Gene61_UP,Gene97_Down} : 30
{Gene74_Down,Gene100_UP} : 30
{Gene39_Down,Gene47_UP} : 33
{Gene31_Down,Gene81_UP} : 32
{Gene90_Down,Gene65_Down} : 31
{Gene69_Down,Gene56_Down} : 30
{Gene39_UP,Gene58_Down} : 30
{Gene54_UP,Gene73_UP} : 34
{Gene69_Down,Gene3_UP} : 32
{Gene11_Down,Gene70_Down} : 40
{Gene5_Down,Gene2_Down} : 30
{Gene97_Down,Gene16_Down} : 36
{Gene92_Down,Gene65_Down} : 31
{Gene78_UP,Gene41_Down} : 40
{Gene27_UP,Gene30_Down} : 30
{Gene87_UP,Gene95_Down} : 43
{Gene13_Down,Gene9_UP} : 32
{Gene56_UP,Gene2_Down} : 34
{Gene30_UP,Gene96_Down} : 33
{Gene65_Down,Gene27_UP} : 32
{Gene96_Down,Gene67_Down} : 30
{Gene13_Down,Gene39_Down} : 32
{Gene95_Down,Gene42_Down} : 33
{Gene19_Down,Gene59_UP} : 41
{Gene29_UP,Gene13_Down} : 36
{Gene25_UP,Gene28_Down} : 39
{Gene68_Down,Gene67_UP} : 38
{Gene74_UP,Gene82_Down} : 32
{Gene10_Down,Gene26_Down} : 30
{Gene81_UP,Gene39_UP} : 31
{Gene83_UP,Gene65_Down} : 30
{Gene31_UP,Gene54_UP} : 35
{Gene23_UP,Gene82_Down} : 35
{Gene45_UP,Gene61_Down} : 30
{Gene99_UP,Gene98_UP} : 30
{Gene55_UP,Gene66_UP} : 30
{Gene72_UP,Gene4_UP} : 34
{Gene67_UP,Gene11_Down} : 34
{Gene41_Down,Gene55_UP} : 35
{Gene62_Down,Gene11_Down} : 34
{Gene80_Down,Gene75_Down} : 30
{Gene100_UP,Gene28_Down} : 33
{Gene56_UP,Gene58_Down} : 31
{Gene9_Down,Gene6_UP} : 35
{Gene37_UP,Gene94_UP} : 34
{Gene93_Down,Gene8_UP} : 33
{Gene86_Down,Gene32_Down} : 35
{Gene78_UP,Gene57_Down} : 35
{Gene22_UP,Gene76_Down} : 35
{Gene67_UP,Gene75_UP} : 35
{Gene8_UP,Gene26_UP} : 34
{Gene3_Down,Gene77_UP} : 31
{Gene54_UP,Gene96_Down} : 45
{Gene69_Down,Gene77_UP} : 36
{Gene96_Down,Gene77_Down} : 31
{Gene88_Down,Gene89_UP} : 41
{Gene64_Down,Gene59_UP} : 38
{Gene66_UP,Gene84_UP} : 36
{Gene79_UP,Gene38_Down} : 39
{Gene68_Down,Gene58_Down} : 40
{Gene38_Down,Gene12_UP} : 41
{Gene2_Down,Gene53_Down} : 32
{Gene52_Down,Gene30_Down} : 39
{Gene76_Down,Gene12_UP} : 37
{Gene78_UP,Gene55_UP} : 32
{Gene86_UP,Gene52_Down} : 32
{Gene93_Down,Gene69_Down} : 30
{Gene1_UP,Gene92_UP} : 34
{Gene70_Down,Gene81_UP} : 36
{Gene82_Down,Gene66_UP} : 40
{Gene40_Down,Gene96_Down} : 34
{Gene89_UP,Gene23_UP} : 33
{Gene61_Down,Gene75_UP} : 30
{Gene69_Down,Gene51_Down} : 34
{Gene22_UP,Gene36_UP} : 35
{Gene1_UP,Gene99_Down} : 31
{Gene35_Down,Gene45_UP} : 30
{Gene81_UP,Gene93_UP} : 31
{Gene69_Down,Gene52_Down} : 47
{Gene28_Down,Gene90_UP} : 40
{Gene88_Down,Gene66_UP} : 42
{Gene56_UP,Gene70_Down} : 36
{Gene52_Down,Gene77_UP} : 33
{Gene57_UP,Gene72_UP} : 36
{Gene50_UP,Gene6_UP} : 35
{Gene95_Down,Gene80_Down} : 37
{Gene91_UP,Gene9_Down} : 35
{Gene24_Down,Gene72_UP} : 46
{Gene1_UP,Gene62_UP} : 33
{Gene14_Down,Gene80_Down} : 30
{Gene52_Down,Gene90_UP} : 32
{Gene47_UP,Gene72_UP} : 46
{Gene54_UP,Gene53_Down} : 32
{Gene37_UP,Gene21_UP} : 35
{Gene13_Down,Gene57_Down} : 38
{Gene88_Down,Gene31_Down} : 33
{Gene52_Down,Gene14_UP} : 36
{Gene80_Down,Gene79_Down} : 30
{Gene97_Down,Gene48_UP} : 31
{Gene11_Down,Gene24_Down} : 33
{Gene3_UP,Gene96_Down} : 35
{Gene54_UP,Gene82_Down} : 40
{Gene98_Down,Gene21_UP} : 34
{Gene31_Down,Gene2_Down} : 35
{Gene9_Down,Gene71_UP} : 31
{Gene80_Down,Gene87_UP} : 41
{Gene38_Down,Gene15_UP} : 35
{Gene71_UP,Gene9_Down} : 31
{Gene30_Down,Gene35_Down} : 31
{Gene88_Down,Gene84_UP} : 35
{Gene7_Down,Gene80_Down} : 33
{Gene58_Down,Gene43_UP} : 35
{Gene11_UP,Gene54_UP} : 34
{Gene6_UP,Gene42_UP} : 31
{Gene78_UP,Gene7_UP} : 32
{Gene94_UP,Gene70_Down} : 44
{Gene7_UP,Gene88_Down} : 35
{Gene69_Down,Gene43_Down} : 33
{Gene16_Down,Gene74_Down} : 32
{Gene77_UP,Gene7_Down} : 30
{Gene60_UP,Gene96_Down} : 37
{Gene98_UP,Gene69_Down} : 30
{Gene21_UP,Gene13_Down} : 45
{Gene41_Down,Gene40_UP} : 31
{Gene57_Down,Gene11_Down} : 30
{Gene41_Down,Gene18_Down} : 37
{Gene2_Down,Gene52_Down} : 46
{Gene96_Down,Gene30_UP} : 33
{Gene57_UP,Gene87_UP} : 33
{Gene95_Down,Gene28_Down} : 43
{Gene9_Down,Gene42_Down} : 30
{Gene90_UP,Gene41_Down} : 35
{Gene92_Down,Gene59_UP} : 38
{Gene70_Down,Gene30_Down} : 38
{Gene72_UP,Gene47_UP} : 46
{Gene98_UP,Gene38_Down} : 35
{Gene27_UP,Gene82_Down} : 33
{Gene32_Down,Gene93_Down} : 34
{Gene66_UP,Gene4_UP} : 31
{Gene67_UP,Gene46_Down} : 33
{Gene24_Down,Gene39_UP} : 34
{Gene22_Down,Gene2_Down} : 32
{Gene81_UP,Gene96_Down} : 39
{Gene93_Down,Gene59_UP} : 38
{Gene76_Down,Gene23_UP} : 35
{Gene48_Down,Gene59_UP} : 33
{Gene32_Down,Gene42_Down} : 34
{Gene100_UP,Gene24_Down} : 35
{Gene92_UP,Gene61_UP} : 34
{Gene12_UP,Gene31_UP} : 30
{Gene21_UP,Gene64_Down} : 31
{Gene87_UP,Gene73_Down} : 33
{Gene38_Down,Gene68_Down} : 44
{Gene38_Down,Gene19_Down} : 36
{Gene26_Down,Gene38_Down} : 32
{Gene94_UP,Gene81_UP} : 34
{Gene91_UP,Gene69_Down} : 38
{Gene94_UP,Gene28_Down} : 43
{Gene88_Down,Gene100_UP} : 34
{Gene29_UP,Gene41_Down} : 31
{Gene72_UP,Gene86_Down} : 41
{Gene46_Down,Gene54_UP} : 36
{Gene28_Down,Gene14_UP} : 37
{Gene95_Down,Gene90_UP} : 32
{Gene69_Down,Gene31_Down} : 31
{Gene5_Down,Gene32_Down} : 30
{Gene54_UP,Gene60_UP} : 37
{Gene72_UP,Gene8_UP} : 47
{Gene18_Down,Gene10_Down} : 35
{Gene37_UP,Gene87_UP} : 40
{Gene78_UP,Gene93_Down} : 30
{Gene99_UP,Gene89_UP} : 35
{Gene49_UP,Gene34_Down} : 30
{Gene79_Down,Gene72_UP} : 42
{Gene20_UP,Gene65_Down} : 31
{Gene30_Down,Gene95_Down} : 30
{Gene40_Down,Gene34_Down} : 31
{Gene88_Down,Gene63_UP} : 36
{Gene36_UP,Gene48_UP} : 35
{Gene63_Down,Gene47_UP} : 32
{Gene87_UP,Gene100_Down} : 34
{Gene23_UP,Gene89_UP} : 33
{Gene46_UP,Gene80_Down} : 31
{Gene24_Down,Gene91_UP} : 37
{Gene78_UP,Gene23_UP} : 33
{Gene21_UP,Gene52_Down} : 41
{Gene47_UP,Gene83_Down} : 35
{Gene94_UP,Gene23_UP} : 37
{Gene1_UP,Gene12_UP} : 37
{Gene29_Down,Gene48_UP} : 30
{Gene78_UP,Gene44_Down} : 33
{Gene26_UP,Gene87_UP} : 35
{Gene10_Down,Gene86_UP} : 38
{Gene6_UP,Gene93_Down} : 33
{Gene13_Down,Gene62_UP} : 34
{Gene68_Down,Gene70_Down} : 40
{Gene69_Down,Gene19_Down} : 33
{Gene94_UP,Gene92_Down} : 32
{Gene56_Down,Gene96_Down} : 36
{Gene70_Down,Gene15_UP} : 31
{Gene25_UP,Gene9_Down} : 32
{Gene16_Down,Gene96_Down} : 44
{Gene97_Down,Gene98_UP} : 33
{Gene66_UP,Gene63_Down} : 30
{Gene16_Down,Gene52_Down} : 37
{Gene68_Down,Gene74_UP} : 34
{Gene51_Down,Gene89_UP} : 32
{Gene69_Down,Gene83_UP} : 33
{Gene7_Down,Gene69_Down} : 31
{Gene87_UP,Gene3_UP} : 32
{Gene10_Down,Gene50_Down} : 38
{Gene17_Down,Gene72_UP} : 34
{Gene79_Down,Gene1_UP} : 39
{Gene9_UP,Gene68_Down} : 33
{Gene59_UP,Gene48_UP} : 43
{Gene42_Down,Gene59_UP} : 40
{Gene85_Down,Gene97_Down} : 32
{Gene55_UP,Gene99_UP} : 33
{Gene55_UP,Gene67_UP} : 39
{Gene79_UP,Gene94_UP} : 32
{Gene2_Down,Gene94_UP} : 42
{Gene42_UP,Gene30_Down} : 32
{Gene83_UP,Gene21_UP} : 33
{Gene17_UP,Gene75_UP} : 31
{Gene1_UP,Gene43_UP} : 33
{Gene38_Down,Gene57_UP} : 37
{Gene80_Down,Gene53_UP} : 30
{Gene22_UP,Gene54_UP} : 34
{Gene36_UP,Gene10_Down} : 40
{Gene67_UP,Gene42_UP} : 35
{Gene48_UP,Gene84_UP} : 31
{Gene55_Down,Gene24_Down} : 32
{Gene13_Down,Gene2_Down} : 47
{Gene13_Down,Gene85_UP} : 33
{Gene27_Down,Gene38_Down} : 37
{Gene80_Down,Gene100_UP} : 36
{Gene85_UP,Gene78_UP} : 30
{Gene11_Down,Gene60_UP} : 30
{Gene67_UP,Gene18_Down} : 34
{Gene46_UP,Gene58_Down} : 32
{Gene34_Down,Gene25_UP} : 33
{Gene3_UP,Gene58_Down} : 34
{Gene100_Down,Gene25_UP} : 30
{Gene100_Down,Gene36_UP} : 33
{Gene51_Down,Gene55_UP} : 33
{Gene88_Down,Gene24_Down} : 50
{Gene80_Down,Gene5_UP} : 33
{Gene69_Down,Gene29_UP} : 32
{Gene63_UP,Gene35_Down} : 30
{Gene53_Down,Gene24_Down} : 30
{Gene40_Down,Gene99_UP} : 33
{Gene28_Down,Gene39_Down} : 37
{Gene96_Down,Gene3_Down} : 36
{Gene24_Down,Gene37_UP} : 36
{Gene95_Down,Gene7_Down} : 35
{Gene78_Down,Gene54_UP} : 30
